----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1446398661|2015/11/01 17:24:21|
  907| 453500000| 540.9|09:00.9| 521487.6|06 00:51:27.6|1447017683|2015/11/08 21:21:23|0.36792175720760002338337481242658656350402976418658129144185889844174440438948138105744617095888447419577763097268017047661910001956490389548236725108317513112137250098907356359069776272653662808928966454189922471927852796207216801779916682823588079434072565918629537309002590346801052881842278633815510383204435987677156737628219841735532144973248956391552883610254113082925876102643977120844359315562387731693442026373642097854301390147573057701682861756150787252548206702066728842776747273790646149
  908| 454000000| 543.6|09:03.6| 522031.3|06 01:00:31.3|1447018226|2015/11/08 21:30:26|0.36792173389872957253198685825028610441372844294631801032174277920215884596598201273811716921582857992673275778715878553096530240212335397316162127526425764693653122622060046026402937147636367139516458386138600452033451414016090895308245601548483523273858903767439755875169853489515436996686899247671263528478796759766621323391523480591034775602070725035052763530731655416439426596708094114839837906375855315644833253341304830624739340074389004873743495772930699557720690997079923813247342899773300274
  909| 454500000| 564.6|09:24.6| 522595.9|06 01:09:55.9|1447018791|2015/11/08 21:39:51|0.36792171062833392601351257488958444056964959221188140654607439171011035091620337112730896683259846470838296153777636477885811455149274665593809664502544475366429675244160053198491196983368744123227946562301088561044429575416593264015363670103529915234832656867887187822038052304497316351487861190139703136665177391654447192244682324475422695680486567451065522637710624929756151951539014398420535166769733951291669323014781952674393895222097959080745251048106768029412728306611989236206965036911790789
  910| 455000000| 754.3|12:34.3| 523350.7|06 01:22:30.7|1447019546|2015/11/08 21:52:26|0.3679216873963073531359759838392825704888773362342527470896309492784955154665699009610149335340868243652506978587179167671344234156834020762624278000700533973741633133536109451167389156962128420173921955679976853414750167170134447184926338281142950884792603690588950768435844992532054013905383951591883926399483013047106762719556385540352289154849959607598462907138124189557329217990895287296690235951961898812916814482964442526915520682247908499140266393317972403553325614556147542154056116155210895
  911| 455500000| 580.7|09:40.7| 523931.9|06 01:32:11.9|1447020127|2015/11/08 22:02:07|0.36792166420254452953443416429992475230846954377366489094658501810168442176801362014283980004180713326864683121751969190581836623352803822843897511552305704643628765385074994049922601292066262586335316593545320657943188886915327116429002444707456734421660058097046945721329838749874534147802086207974706172578803660421188539184171173968410497652451352094477337618921440394084744992542053314223922051846574407945474710234221918390591114373380838745979321409205603156047287671645866205426202683743470011
  912| 456000000| 588.6|09:48.6| 524521.1|06 01:42:01.1|1447020716|2015/11/08 22:11:56|0.36792164104694053516550054656474168248568288436480304636170621616291957137836617950593017500061689832682362680736880020078931620529098532556646924389549053373142470033040413386181009985077230203383542222262630108748783933213220274030816229020004324689770011068636090636403514630603859529144410082604418685420423840114468246492386981812008595064034746191114907965457470251022191329345957540383094899782919241709608143884853288154251795052704098947663274794333551257119475093462447390708489249015595166
  913| 456500000| 562.8|09:22.8| 525084.0|06 01:51:24.0|1447021279|2015/11/08 22:21:19|0.36792161792939085231395283077525220539450688380827619618351075513664474236155334230981754468506421754697804327728568783328681800368293668750574384206624280699181197080903591777395520174195328711248169511816325824347785673711670165318186179672485598807613294918883355954288966121205662176831400711440935700225706041168762872269830075208113109353252172771997436884341483913838124817528674292865743008983152289513665402069721968214107288867363598241761446987713724141385356425706568802015932713426520292
  914| 457000000| 603.7|10:03.7| 525687.7|06 02:01:27.7|1447021883|2015/11/08 22:31:23|0.36792159484979136361133956567394478752766534337919007791441064664481364518787515575691474021870778438841499264708537797834466043866948138803697452264378184472551721302805460847675634587490395710836847115008175291927219708121118053873998208301111740113041097580086142519134362246085855234907625103617398923479072427218292510557653943420351030952024566033637860643982792667701196083608166136168974607712863061033763534978020957787505159306010102594963494193857052519379715419922109372990636056538627047
  915| 457500000| 585.7|09:45.7| 526273.8|06 02:11:13.8|1447022469|2015/11/08 22:41:09|0.36792157180803835006650012681591933030312108728660074484285303854156885697775836766242539678971341606181669399181830310544757266718397082898030750395606441451130813540241197465379953272685907409582971215284486945888655947941145958606381936186334467787402023756699387503605450765806638061003866763919382683889763003365063406388084462525814620800433694268261505610124391588975803031539454241854382058935361559692248536912884413924875780502657068186490276908106114835666969626700284151872399617855625464
  916| 458000000| 565.3|09:25.3| 526839.6|06 02:20:39.6|1447023035|2015/11/08 22:50:35|0.36792154880402848910791353199249964508625748698928118014655530943317706314281980151759880384673191250853468353353684309097933101935839945350390305151597771236906637604784500574431953792316355862725658295590745082883571360423071009587131254337802879435772342110584227493400256950254966089292102481642836459231567862146834493407466944492598125027421887674252167772413600265642121686393921426977678294561723139301571089262252970132243825193385190507851675776782713057441832313168569734335943356338525041
  917| 458500000| 615.6|10:15.6| 527455.1|06 02:30:55.1|1447023650|2015/11/08 23:00:50|0.3679215258376588526377922234364238170536204582074526167486109484625999399895558391529183114097176723569457559014120619806024202300751266343304139959730730421820669084347860423553336858479612874875290374015616811863186304628873390921355623737535430915535209767843633636837478957883601566417999390626221380953873900142207088038747848480954531884316003055476014567412324338552324813629115904860701658192526470347662058969764441014125823759583128386999748629415519909328683690430004331436675284521986976
  918| 459000000| 596.3|09:56.3| 528052.1|06 02:40:52.1|1447024247|2015/11/08 23:10:47|0.36792150290882690509783763178730481443021013248338757188624923089197209975789224259470370013805582015364140086669774332677799665467522060578820745378185270919307749704765666041120270383548837561089097861275484134273409926967808210494222222506965763129208578602075226984029796848929541812568215230672851646000105069397332455015395561374543191978238422595956393509052544026379775882665289250131246353741923052501891814033709255461284758513224340667273734136790449447432361274732219755698515233693592653
  919| 459500000| 580.7|09:40.7| 528633.2|06 02:50:33.2|1447024828|2015/11/08 23:20:28|0.36792148001743050154657501586388216847847313903075494353422379750627578613524868911981893334490214850433559493092653675308569975418875400680976747913140231821496187967634065659317891497661033838856892666145672695429940591444863585790230501442620106040057241036223452038487819803263203225462467881166915300013026400329640721779688897056748358051609772796515153699810579989037827481877712945794556249782886698216535254375083058154234765205256862209637799800543339717819214798360652852636096339225936605
  920| 460000000| 569.7|09:29.7| 529203.6|06 03:00:03.6|1447025399|2015/11/08 23:29:59|0.36792145716336788574818574508165608520850194388508462397339300982364550950565762498202207125149904208211731568227090902798223879270606216797239250232880875938069542714396111256075429271017308780230055943647591957697244118550308318260248311675067117969947028222510660677903095964246497106325094551725784259941104702617449646332659572802044965224057309193855222387339439071957378111094403641055085620674658351333441756284930717340306476572209312045267254932287525124911335557698503005843516472962368827
  921| 460500000| 569.0|09:29.0| 529772.6|06 03:09:32.6|1447025968|2015/11/08 23:39:28|0.36792143434653768827275585793555974285378739930337905238574445899057919573356191607798093000349650818408833215216389930658877996721193457426273208051981310392639660098651451916059984517676408304515484315541996875061866179322700874885445559638739749001623711340055886528188479548006284126619920246508198249712430707263229682296920187614804467548947697915383764228666614836876439480770198652782593926833951253389199682071817400329559789649689522014370822098241144842407050566632972728659151425859747227
  922| 461000000| 632.5|10:32.5| 530405.1|06 03:20:05.1|1447026600|2015/11/08 23:50:00|0.36792141156683892460786039040139795244764590074520503713029415113727278836779918141535609626597269804956572374757285310282242559762931674779402976123822768999899687300750999792926032461591823655179327663619231577728929170934459539382394344422305990560401989875192817797094029576515179970377953165090969722981310451424701577803151744611727397896178349045647980772912482356545837248374962444154181531260334148773201548891090450430841633590441110655761004919799842431824210427501180463803999692795024572
  923| 461500000| 606.5|10:06.5| 531011.7|06 03:30:11.7|1447027207|2015/11/09 00:00:07|0.36792138882417099328140362246014655988847492831515871778341167520330154197622103928693549021102397900018779836596483599611731234702124585293363724385851573614672293023012735919892304055493448890900950053712293483158391195619733044555413025502317180134442098093572003538771792854007463211659921125228526620880013250262122238213170204540369231936208364789568643304244589499246667058909909699740605549593364830640183738964065608040517873161824655935486304495510788404187063626759618192768407233370294699
  924| 462000000| 574.6|09:34.6| 531587.1|06 03:39:47.1|1447027782|2015/11/09 00:09:42|0.36792136611843367399563603927843333748083022246660598777874914864404128580402843841344139345689447386789036485472809833684278769959247861267753237409724417789716628804885770068667792518331456723108649762300727000631394752355318114157928329817200330691327194632893884854896943576465556021075878833587032734732833986127638542196724495933160166072605218748355356668626643357876950715466466318609464787992848903383184530368042679837795200314276607930654978718614430332524176961066470911325354928024675215
  925| 462500000| 570.9|09:30.9| 532157.9|06 03:49:17.9|1447028353|2015/11/09 00:19:13|0.36792134344952712577226944594846363094776830690425899336757697757597214434431653271441023445572544372888894859099652252753823916449340933375098599484481483672866138129830267662394138876051054067471371780368267016506916728856427964123001618591162486487167280784072204856310543530866395367316043894328692599018280867046525588273235302845542612830193114095543595930156750875412829295869473137146893641556549823015934472633947225884383685345595285061330379796996179235141578837326280602662043794595162198
  926| 463000000| 569.7|09:29.7| 532727.6|06 03:58:47.6|1447028923|2015/11/09 00:28:43|0.36792132081735188510861231116246708832228462862933196908911216644243043600360865687297640003601688347394328704282237426579497351532482588777255489409999223019627410465048956288556815646695064234953122997649945171234136851380663928807597566453582375299234991049839567940654827831545005940289820091567074066988728237253925352788370707506665722268155230459771652379460187468913464344870352863452547442172182376315606528808132886586503766956633844156871191365965414223090658716595439208733487768675752187
  927| 463500000| 566.3|09:26.3| 533293.9|06 04:08:13.9|1447029489|2015/11/09 00:38:09|0.36792129822180886414464804583088691408396100437563103319465184512535875328813886833595667051731847661952227585284030239915321545825358592793127274021822818191873106707464486933307699918403850464122655655756610887545140110666291628339239334618633639092676995734670527440831109962264230502797634894078090248059411547202645008749990708570145313632705146073220383660936494521816144529228373054601406100573728583042779049289260187153465839483288097128633988377888792877174883591196138501097723874345683416
  928| 464000000| 611.2|10:11.2| 533905.1|06 04:18:25.1|1447030100|2015/11/09 00:48:20|0.36792127566279934884097954750978748841677847959173005180932330035723744283452488015629988402876232463454265677880807004178826891802721765237967232940210171255259947228911417429324432588927796295822153949596399744987311672255150346188263960320868637284320556622628444452848032657029270551238063656108613294343603799788573587429435532327141916459637689507047869100157292225851857443528147755879588266927048892608391674779110433828544623934412548075360218373513047579610233024604624047346238371785945752
  929| 464500000| 578.9|09:38.9| 534484.9|06 04:28:04.9|1447030680|2015/11/09 00:58:00|0.36792125314022499716756396064042127251489515645326801090288277322229754692001668665246227082091192014264131024800709659926949402338064926230715881326769261314910363556712282083230012558013434671071009926828812469441662907786308123793659720077474713779683658825140524839647481348209046871845644276801753884139508523082316419579095155870466367953094217104736551406846766834850473311766487504328390255925653363624292177232878121331674511828464298189115379147576036669017609993765936612824857410201100437
  930| 465000000| 621.8|10:21.8| 535107.0|06 04:38:27.0|1447031302|2015/11/09 01:08:22|0.36792123065398783730316221608100563263081628536961583550077883355321753627178507853516670376131011051582856170501935858095283763318086432805461336857603145942372114449110175735497932835997859592073808900364920865155427415314963256851869852396568318016700163300790842466433473416133919391492715880362787451855986639472014477145534893316477384883430492398636817229989285528357838968520366926235790951626372332860757204401642706473704584793565160959079846779133608395322182713645723837478690036643605146
  931| 465500000| 572.3|09:32.3| 535679.3|06 04:47:59.3|1447031875|2015/11/09 01:17:55|0.36792120820399026584542852128528929234428567276812294778375135790951747870652462373454463381989420480766401590259398040457610205033532403038190664393381368402578210486138635250243742027997701340985045757807527873495954688102464848894002805812980916641291768706604775405785144602149663562504306763921326931140513412631948782464425329001448139438176187260819632134695080097396950705068593811197124118751163347511352448519320635110154214989509026515212972651052729575428152049799611096519301500863811096
  932| 466000000| 573.6|09:33.6| 536253.0|06 04:57:33.0|1447032448|2015/11/09 01:27:28|0.36792118579013504603156557481156022305237601084158415965797002373883469843262249718438069359797958286236165028003896819334631542634985153760428710386097204245426616495977431111378497009187820252314340737507194777148802376183383125502525173729489390655761193592213779955511966491515305196725282087945196882433641541044546640333992220891101434056395168711114949945204093909636794458668641615402029349222367822047077585550653511607482638125417812237819827717448248865099980526380416825385279933914623233
  933| 466500000| 577.5|09:37.5| 536830.4|06 05:07:10.4|1447033026|2015/11/09 01:37:06|0.36792116341232530596947187568584251734761563105296743765201290540198860178453674596522621043842418558058645908124629096902622434446767457128576254244594397906910185807950188579836841112893754824763729757472083170917667901252327922780558367643541966637738109253663200931984915968554296301478611528655094891678663033203044478200855335716889890998606388363953134532963073739996407145178801216991841367410898344833938074012679576010997234827294074634481398709402257504501057534288445873972309283631936931
  934| 467000000| 595.4|09:55.4| 537425.8|06 05:17:05.8|1447033621|2015/11/09 01:47:01|0.36792114107046453687930808954999464065221177249767019822981248642044686777550682159913027619998936463406366663774184783662142384494770228309512210107008464033152116143298334714441504859622523074052830059777880432042340504359144514562048714435513789989283205274612462415048167371807697815790300496229298735625465015122368222782556951798395520640180041585991909404079062810933730724210305162864130154309687295527393597598320104490162105529874328144747673087132696420655943246220600656527631041859060441
  935| 467500000| 561.3|09:21.3| 537987.1|06 05:26:27.1|1447034182|2015/11/09 01:56:22|0.36792111876445659134541001955447359047973493606139138182110040004033620971208885703210153325334721722661035466053035160600757322508807082323483645630343536862893693261166685041490146110254293109492536029861811915103628912163438228783780513810476309916541164317892613106082662636895034101103649257809205767583391892081756781671225428902913733121830943478342652649461633874468685159173877961857053547317203459744014964387361629594218036844856078587273992100607313264518874992331956179119012938966560437
  936| 468000000| 584.6|09:44.6| 538572.0|06 05:36:12.0|1447034767|2015/11/09 02:06:07|0.36792109649420568157847631066126747215581977221002967060330534526624253541770135278762133367275748578223662720293073661793249061667221132933158427781696447913493996204979777030764043027065974823821565452726239219288857367727343151260664374025145388281067338031453903972175119834632115592763238997215228377652741876195909489321884665640656502348909023856385020439811083633900885458523202230749244235288799936957544979161605034285861746589599704633516401332529665076261733176084074403317361799819789429
  937| 468500000| 604.7|10:04.7| 539176.7|06 05:46:16.7|1447035372|2015/11/09 02:16:12|0.36792107425961637768795959145890938842335792336424597117215971478153495097227547726358469170599578956343616028039845342627996061112118819072188687490052877371486518201322302788714212809937264886473421335076990993157747598649167023317524572984117256366964074369500167603709749503288744318588625184916149617157976410127667158151407274269750156331521163867085446431984496294827938154310965581813870047810631486620061068174458231674538190216446673427789173276342214969019591388134394895995087455722402989
  938| 469000000| 556.3|09:16.3| 539734.0|06 05:55:34.0|1447035929|2015/11/09 02:25:29|0.36792105206059360596459032781195040852311505728652918935448286763746779267108623217562841513109733488262214534562379332794105148210280579254215709675345558748347216421498293140810753037228392218043792671685575030684723729091452994396337034189800114905643312265821335982979466400306873753640045393615269635815502912179295702501409645190842670694784482163796932519222883808961277409246771289211708273657450865052562719583716284734133800586963903053247216086079230673290448495917880101496742359158560674
  939| 469500000| 557.7|09:17.7| 540291.7|06 06:04:51.7|1447036487|2015/11/09 02:34:47|0.36792102989704264717296322772457371257803376063221390856732602200594035654602680220244895317952628478735055275105235343874616084911775127946420851482491160421503648859986919377994195804301576119253817236798322273509427015516284158772123084720356054966378450388754023038922102857368296726936645437266529994858769786459340319511717940939248618624766675051173405551457904473587747639257286998102818762739792472277129005025425123622215409019236525072816840041527690831977581307095249695340489631682603911
  940| 470000000| 559.1|09:19.1| 540850.8|06 06:14:10.8|1447037046|2015/11/09 02:44:06|0.36792100776886913485411659674437100078141200835707260546333437174837161465355367631014327553669715566693936871037706141582017613202432318155051745696357500375272858510566960988705603368168764404485866974420211195123984557323488064627554885353909340882740006022652648367203790993743113404075644259378755536378693029321697970360771022592518133009225229057531944366003365848438314373744042321516393428289718338185911063599706033737963148553614925599224924756641696983599248762068317423314901580929479241
  941| 470500000| 559.1|09:19.1| 541409.9|06 06:23:29.8|1447037605|2015/11/09 02:53:25|0.36792098567597905363803559811928854393248592059201760230969819598063116791535896287985134561131624846033651946352853224353910838342219857149233560787990652636335536229158211460992891620210936880188141419670216640421635466912107608534925842836244214738196096020863889063321475903971597874449770858217665864413327452685750170786847122043886420769338388900277985334119126524134866799872648997560450397768793643925612287487990826913731270551917617801053636305321873126057962647240145198363841905193637123
  942| 471000000| 558.8|09:18.8| 541968.6|06 06:32:48.6|1447038164|2015/11/09 03:02:44|0.36792096361827873756601092179942100480389473002211426962682214833005226442612577540404490742521025574892035201313179186202173832859164137774278389318673199994881130289903155842814686913971321529648644961416175571599410528390560588085563753680499008484225256043826018096471011188107959399229125281278972610085712681182508055171653942861747367707467726916229473873866589958427685912826941891773899334159963569858836536610971440488489597715793784199759351158262348737296534562133317076285091316994667189
  943| 471500000| 568.9|09:28.9| 542537.5|06 06:42:17.5|1447038733|2015/11/09 03:12:13|0.36792094159567486842278491129615511346892079170903917645589555871556929419738082126034616181187609637199204049259289338386670637962480716650232739651895796123807043490966804159503804196133457502548995470157116436777399022187279552447645289647213892275820094569388026912984298344761237588829449939988939106713957255618818893256823315914262495374891824826414655390664550169779459020051976892638306470815300985270441527397250308819168041534101578598779058177790264046993190803874492257648011970317663771
  944| 472000000| 610.7|10:10.7| 543148.2|06 06:52:28.2|1447039343|2015/11/09 03:22:23|0.3679209196080744740784177374240496578583372159720960640296877870116693335086015933058847857519223990337091065077161716770497431295314776540183962519732440931392281585643300001649080442766326379671643833670710463862233894060191470256710814894886873268235735747827544182479475818485990824392602291286153871363829872517951995157172452096520925721769116589497310979566389934684061367343840013417259062225044243004383041086715414987084728701256849839628002080083525379280381295250568328871591071779645409
  945| 472500000| 567.6|09:27.6| 543716.2|06 07:01:56.2|1447039911|2015/11/09 03:31:51|0.3679208976553849268398067431051356013088488477980460753639935474741694566923820228074860398603860338377902810154180840368537502592372234618616823397972992003928097319297659493671204261876421547583797476018622196840304636760984880099952596298772769143795778456572308509940914477952449755480993278951686985866606699840338382240168427885267011769816183318525616175972160397514175811093171675536123000911039112158275583623741374520635478539237434828592522498245269962226894731563356589823461397321505683
  946| 473000000| 547.6|09:07.6| 544264.1|06 07:11:04.1|1447040459|2015/11/09 03:40:59|0.36792087573751394181179261375983507833933111901477122076323548183138615334272556429410456001037374277921211885322079935153387520201139221005506466623507335909989919412540108897562256017299250375957036537641719764604353035814660495650345024477929677627135766933780713880818110162363174394846430510678126428904240083771063819914035412876531517170760152265384336630939729690257851683973968093849319141814909195301933203065671752627651829906433154128618609060727349351449347727460548545296256093566402565
  947| 473500000| 548.6|09:08.6| 544812.7|06 07:20:12.7|1447041008|2015/11/09 03:50:08|0.36792085385436957526778655339169388943220841251396211072033425526161496906436893513352350732615115548116217608192467228399129066592629943386202054907276311868112497266456921375260925215257686221822209993306201597510072861673080076402607781739799619376892630602236714826336483886086522681327312535735771579254734019524103786839347505907743902530060797241048872205648879542487948979579177066173316584285483225769025260641180775478468345779118321707270763979605814324579942076889522447632421232699658615
  948| 474000000| 542.7|09:02.7| 545355.4|06 07:29:15.4|1447041551|2015/11/09 03:59:11|0.36792083200586022302985316734232754863284618502681290053927050035200650584945996895578967501856306709206960315328048889625696604614016440768668992566627972728165195049498522461042253467517817542608497990705619808607238718394497458118089275774357847469403112619684212788574850294027650306511823587000178300428221818750512725822116895435264748292931636892694570146993186117052461378224909314159634222989252100280168641338427195933065773585200595760056949747491942824552204466212148527317619604952066977
  949| 474500000| 541.0|09:01.0| 545896.4|06 07:38:16.4|1447042092|2015/11/09 04:08:12|0.3679208101918946188581842688955963414353709036966555850647107420918552528622796117739581462102908581937213878648199346208042025114278091745462459098642303138523563850045362816998109917415460421375456338831201480181805567506621987920809763222035939849161230695918408312241211225182575841438723986075208026938505485144169720827905791512972594962401780050916845307286356474516571550941587961599668312317459506423315752345014491743268053268107106736484373959857329424309015265456452711259640741090157144
  950| 475000000| 541.2|09:01.2| 546437.6|06 07:47:17.6|1447042633|2015/11/09 04:17:13|0.36792078841238183284989933849272880157404894888650294308784546124451176027491526337013723063908710497367374493819318133663653409474544548124204649456178598388190972854796263450647253089685806881850870978180863306973085821628232628033672556832901076240745822223427072193096022690092825144931437948148594987430095083375422917539679238193700509377103757959311956912780335844173525251682560424169695735348743891233249177470757760860763639970360466791130674297426668228062056319139081558763222155901759504
  951| 475500000| 541.5|09:01.5| 546979.1|06 07:56:19.1|1447043174|2015/11/09 04:26:14|0.36792076666723126984710887132906857256858479900631835086035009049133047527182239023362578269548645031402881548887447300736812730297502350323886973454867841398961883509394091921557981095753112157494442784179434856443786139289566997677942988791702700399134421221918059082224348849788000500011967693972241405500229107930261352067477399060571755114396428818829486107807209679250551143025331562595622937148131795763103077366075704939621440202007993753524549434130370087397724798841772336565272875179688263
  952| 476000000| 541.2|09:01.2| 547520.2|06 08:05:20.2|1447043715|2015/11/09 04:35:15|0.36792074495635266785417735158398055252954294452781088488750484419018900135431679609714133108835403049598923048271503321972042541419679513904667555787832577972730661722442554604422557429075363645189920365190244159688469514470837620017801204681900606592507524782408815231271107308803452663424295131311741801998140443112565836382729022045542376319686616723545397555360367654005396638653747004856484123643877859014445099563777069733014314994888109247526810680787494958277530838246908269224024924025393693
  953| 476500000| 541.1|09:01.1| 548061.3|06 08:14:21.3|1447044257|2015/11/09 04:44:17|0.36792072327965609646412308953336915626668962822265111584995695214756374251746160188834470255729093970970757736734416528879556274582512557781426608724961025380602124853919179835310736553811459420454146777654022507318503909280545541782721792723142737187049009623754884046121464079443878006704905246812046652377054026020716573415171626126122342168626310510571106363142279671162624571089932685438271629229973638879448340176485857042473266760600861856400874999920143861372497180799366696529144434693508414
  954| 477000000| 541.1|09:01.1| 548602.4|06 08:23:22.4|1447044798|2015/11/09 04:53:18|0.36792070163705195529409265135388801947327379106723936159921837717080926697398842222234602928336354916104670854743779398391851596657475285224404423718295451633617673429755374062791424760857360277296886032604071586186748010744703792062090793395891464134936441835876041381660033870889819100603432149405395519425844304288734245695095198995986825657471057852006520937758614013176825623637600440939511604691423373500216552593210029594750975186457559348653310827164698503547708509457119192623872826486141619
  955| 477500000| 541.1|09:01.1| 549143.5|06 08:32:23.5|1447045339|2015/11/09 05:02:19|0.36792068002845097242984810059341898019817306288475508560194076633855492316472838115571572198934367193743215269637854719012102909106247164326638563463140490134037656865934605336813998314598473754455344041757672696514433773428816171745569430458698386505518894043511105347429738970043242376980945723046958455758643710446232906279784611402276802041579022752034345918136995987526051875643569563157562812408166250836852023297395520540882241579073614514713102186613181520153817971177996850059523819539121765
  956| 478000000| 541.1|09:01.1| 549684.6|06 08:41:24.6|1447045880|2015/11/09 05:11:20|0.36792065845376420287920575509744598870869881619433639862781886406234765509794110353670712849170173825801522346810961533578079458177139348767735276244090769141702794230305372344167912288735297155821188147475779471404651670965978404697834699690796463643990036093094174154053682194111027610165110901318597019489931894774679788376491605517171753213456998300039904837056513705043330213089063187483434339111426897422724064894045590949990104128493400339921567116304900327945018858617209241166815852221859468
  957| 478500000| 541.1|09:01.1| 550225.7|06 08:50:25.7|1447046421|2015/11/09 05:20:21|0.36792063691290302703436564368874465698683895540620923246111466547643911247571191116749605465090664975238564742727433624398706927954573995468825558885560648247079173212451977494141961032319653721882891457507103657398506640223146143994859847376058576998853165128760825466543845551475925196217960988175001093032221051172733192204353316543065259635736739169044504550336641160896077337425900678889472976381451555099692444407504082498047610766862173401202949358852527847660650232426494623680478113609074837
  958| 479000000| 541.2|09:01.2| 550766.9|06 08:59:26.9|1447046962|2015/11/09 05:29:22|0.36792061540577914914307132314107481105330540121428362490335039492726778757447431647087379944869035498978988226607496406140754176122015110615134555026467831455166135323154386074378762473925231418480056229190859855872803775624741276947273177022152454954347361207915294189794934470972309148315003106080235951950133436139279115868889208654078216343076979638969990281752318231691781890810818391828092772093961480333376124860239421410177015758899524349467030721990292755150487631456211115560659804108163418
  959| 479500000| 541.4|09:01.4| 551308.3|06 09:08:28.3|1447047504|2015/11/09 05:38:24|0.36792059393230459578854018800855809007378705908655729254074739692034497303973911372536376621876573871954115516667683187268875276474256126313301157078157069024840099315264035169901210093579355946831779344392660125609104156155659528483162939135145348586588404714451209518469758035166864097231797903668384015573770815521919626866892274161877447395092187993689491855060765262792320790756986691810363641157693620796000210194030013340799141049071930061969113648973083880262360320715002267242548698839655932
  960| 480000000| 541.4|09:01.4| 551849.7|06 09:17:29.7|1447048045|2015/11/09 05:47:25|0.36792057249239171437810487371293947888364038583455665966917094815477538927955904403260896359807759544881629376580945685759958430310221281222354999099060215798886472003451735198635649109890343505842688945047639965627689219771225310384958467698693827313288080116299469768512881951904103138057192454955327715407541073733483204672063961446937582089184260141830076485067115031344741485491581693898850514413018193718667200476462770546046254370349477639471691289373740525847531667964555732724318346025088266
  961| 480500000| 541.4|09:01.4| 552391.0|06 09:26:31.0|1447048586|2015/11/09 05:56:26|0.36792055108595317164050681699230802813566443365796440241806449433362791288783804210518777281735545993966892669890678726875713134963571255098643665042051306769435808026476792059370766124161355489611425031471335043418910850782573712155739616931046216890667231634259901483223181485636543006803423742507052356693098709926293490419286855816711247378957210449288038457722210822870106440906039621731662157051155170785894873190643991365396395716943201633111311134670489517574388949567672368245389656638468351
  962| 481000000| 541.4|09:01.4| 552932.4|06 09:35:32.4|1447049128|2015/11/09 06:05:28|0.36792052971290195213178349741797396335847929087528567929717566517163578293102854971701064097379585131389515962281383267642018089766576833226847793160896545567847565504001111008582217807627199554053990357632527532836210660249600308394922861758880827124896004845346516397293627466338591571322991627153709085053632942320969354465595476498636132195802559847734829449224241830572244970174322375519747300931583563963492775430381407403203302703321094650817463994327450319128731479818400897616192451653831949
  963| 481500000| 541.3|09:01.3| 553473.7|06 09:44:33.7|1447049669|2015/11/09 06:14:29|0.36792050837315135674969133923150704799824103592189933774510912771750688993400681634163755370555838767732126704150137113997888735369589020793974166501612296437375831920225324812539025547118733025654709752436407174299288719327332674728992648055000763030505142898391770608709691588228568834119853727890058993035630123373038619051667304061373163386877462772914165743898761083980629911191400730832075941597146080080419618729819637269256777016488779033204552266333263540277315520842587631242390727391238315
  964| 482000000| 541.3|09:01.3| 554015.1|06 09:53:35.1|1447050210|2015/11/09 06:23:30|0.36792048706661500125660670428143398672743634776914079090308128804470544707873448786691740373601486889457965408076961502211909207347430517412667587288279111308118894374960735944824003339793744078981527340185469593489159592413286881247857597718446465409824572256409242457722524016398109207190076289700455467344498607471981806258085883859675626373638303824979002744937926433204813709657697482182507934752353021325702209682323245305939842695686916743606225022905480976688558394151756763464450232726242725
  965| 482500000| 554.6|09:14.6| 554569.6|06 10:02:49.6|1447050765|2015/11/09 06:32:45|0.36792046579320681481084785438833503023295568388722765896832750002789122452207637569778797597417778458996170319230751707570852371055815708217402611384932301770483257150606641354507708280842577771155044794078674364171899005416401351362670588999686464085139745966111356490622094627467696184028795588289402357453602579472119451428364397895983701503089797348702244191049374303159859082033500918433650712776348573080474441757564948379906600031278214190769713607303143046995939854638684540347592956726374673
  966| 483000000| 548.1|09:08.1| 555117.9|06 10:11:57.9|1447051313|2015/11/09 06:41:53|0.36792044455284103850636120507720580725483333470568351343416147013745290952817354278217967271403911638673354805899450511525171708764569034576955751800877817537306345216873638857488505925919267368377445094641593495085931441748785489486156964973395896321847280471973604918447156240180883160602681369316435871621271938631362906680995373308441252431972065325718960276821248392305491871840246853073093669018043016337491500006605271395057140296063178443341877996950604486302342703766761904233898900208265157
  967| 483500000| 542.0|09:02.0| 555659.9|06 10:20:59.9|1447051855|2015/11/09 06:50:55|0.36792042334543222392071563232566875639543712163272469639244918896816620752456039923012412962928909742118590594850111363087704458184114594885465495952779596273189896661433560256293869109417453545163226805793079530740057977778437192485568350062516642639641536289173869033213851999931350373968977717220651530262707171092154750942007622111346325096121785661882798736885302560411909844301973979170976351663608412004769222381372128446464337544615181136938727500359338917252061456531549469563946446760273939
  968| 484000000| 543.1|09:03.1| 556203.0|06 10:30:03.0|1447052398|2015/11/09 06:59:58|0.36792040217089523167134902982421835928886043466253079224847024762514930332491170132979579255437464237309300607181010445297385005390811722867173367417115032909222720129379218249409976554528216515620614255079861627826197526806989575254940152614091537575419192135101666933997061371797472922974417370360342509926835823057917745745273088592106765714606670058780281911966046182547935245042799025142206424318942180206117364440233112081363300137963997844819630128800561471289494911861965116298851043451507257
